datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-03 09:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 09:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 12:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 12:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 12:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 12:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 12:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 12:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 13:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 13:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 13:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 13:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 13:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 13:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 14:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 14:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 14:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 14:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 14:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 14:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 15:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 15:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 15:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 15:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 15:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 15:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 16:00:00-05:00,100000.0,100000.0,0.0
2023-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 09:40:00-05:00,100000.0,100000.0,0.0
2023-01-04 09:50:00-05:00,100000.0,100000.0,0.0
2023-01-04 10:00:00-05:00,100000.0,100000.0,0.0
2023-01-04 10:10:00-05:00,100000.0,100000.0,0.0
2023-01-04 10:20:00-05:00,100000.0,100000.0,0.0
2023-01-04 10:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 10:40:00-05:00,100000.0,100000.0,0.0
2023-01-04 10:50:00-05:00,100000.0,100000.0,0.0
2023-01-04 11:00:00-05:00,100000.0,100000.0,0.0
2023-01-04 11:10:00-05:00,100000.0,100000.0,0.0
2023-01-04 11:20:00-05:00,100000.0,100000.0,0.0
2023-01-04 11:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 11:40:00-05:00,100000.0,100000.0,0.0
2023-01-04 11:50:00-05:00,100000.0,100000.0,0.0
2023-01-04 12:00:00-05:00,100000.0,100000.0,0.0
2023-01-04 12:10:00-05:00,100000.0,100000.0,0.0
2023-01-04 12:20:00-05:00,100000.0,100000.0,0.0
2023-01-04 12:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 12:40:00-05:00,100000.0,100000.0,0.0
2023-01-04 12:50:00-05:00,100000.0,100000.0,0.0
2023-01-04 13:00:00-05:00,100000.0,100000.0,0.0
2023-01-04 13:10:00-05:00,100000.0,100000.0,0.0
2023-01-04 13:20:00-05:00,100000.0,100000.0,0.0
2023-01-04 13:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 13:40:00-05:00,100000.0,100000.0,0.0
2023-01-04 13:50:00-05:00,100000.0,100000.0,0.0
2023-01-04 14:00:00-05:00,100000.0,100000.0,0.0
2023-01-04 14:10:00-05:00,100000.0,100000.0,0.0
2023-01-04 14:20:00-05:00,100000.0,100000.0,0.0
2023-01-04 14:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 14:40:00-05:00,100000.0,100000.0,0.0
2023-01-04 14:50:00-05:00,100000.0,100000.0,0.0
2023-01-04 15:00:00-05:00,100000.0,100000.0,0.0
2023-01-04 15:10:00-05:00,100000.0,100000.0,0.0
2023-01-04 15:20:00-05:00,100000.0,100000.0,0.0
2023-01-04 15:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 15:40:00-05:00,100000.0,100000.0,0.0
2023-01-04 15:50:00-05:00,100000.0,100000.0,0.0
2023-01-04 16:00:00-05:00,100000.0,100000.0,0.0
2023-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 09:40:00-05:00,100000.0,100000.0,0.0
2023-01-05 09:50:00-05:00,100000.0,100000.0,0.0
2023-01-05 10:00:00-05:00,100000.0,100000.0,0.0
2023-01-05 10:10:00-05:00,100000.0,100000.0,0.0
2023-01-05 10:20:00-05:00,100000.0,100000.0,0.0
2023-01-05 10:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 10:40:00-05:00,100000.0,100000.0,0.0
2023-01-05 10:50:00-05:00,100000.0,100000.0,0.0
2023-01-05 11:00:00-05:00,100000.0,100000.0,0.0
2023-01-05 11:10:00-05:00,100000.0,100000.0,0.0
2023-01-05 11:20:00-05:00,100000.0,100000.0,0.0
2023-01-05 11:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 11:40:00-05:00,100000.0,100000.0,0.0
2023-01-05 11:50:00-05:00,100000.0,100000.0,0.0
2023-01-05 12:00:00-05:00,100000.0,100000.0,0.0
2023-01-05 12:10:00-05:00,100000.0,100000.0,0.0
2023-01-05 12:20:00-05:00,100000.0,100000.0,0.0
2023-01-05 12:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 12:40:00-05:00,100000.0,100000.0,0.0
2023-01-05 12:50:00-05:00,100000.0,100000.0,0.0
2023-01-05 13:00:00-05:00,100000.0,100000.0,0.0
2023-01-05 13:10:00-05:00,100000.0,100000.0,0.0
2023-01-05 13:20:00-05:00,100000.0,100000.0,0.0
2023-01-05 13:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 13:40:00-05:00,100000.0,100000.0,0.0
2023-01-05 13:50:00-05:00,100000.0,100000.0,0.0
2023-01-05 14:00:00-05:00,100000.0,100000.0,0.0
2023-01-05 14:10:00-05:00,100000.0,100000.0,0.0
2023-01-05 14:20:00-05:00,100000.0,100000.0,0.0
2023-01-05 14:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 14:40:00-05:00,100000.0,100000.0,0.0
2023-01-05 14:50:00-05:00,100000.0,100000.0,0.0
2023-01-05 15:00:00-05:00,100000.0,100000.0,0.0
2023-01-05 15:10:00-05:00,100000.0,100000.0,0.0
2023-01-05 15:20:00-05:00,100000.0,100000.0,0.0
2023-01-05 15:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 15:40:00-05:00,100000.0,100000.0,0.0
2023-01-05 15:50:00-05:00,100000.0,100000.0,0.0
2023-01-05 16:00:00-05:00,100000.0,100000.0,0.0
2023-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 09:40:00-05:00,100000.0,100000.0,0.0
2023-01-06 09:50:00-05:00,100000.0,100000.0,0.0
2023-01-06 10:00:00-05:00,100000.0,100000.0,0.0
2023-01-06 10:10:00-05:00,100000.0,100000.0,0.0
2023-01-06 10:20:00-05:00,100000.0,100000.0,0.0
2023-01-06 10:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 10:40:00-05:00,100000.0,100000.0,0.0
2023-01-06 10:50:00-05:00,100000.0,100000.0,0.0
2023-01-06 11:00:00-05:00,100000.0,100000.0,0.0
2023-01-06 11:10:00-05:00,100000.0,100000.0,0.0
2023-01-06 11:20:00-05:00,100000.0,100000.0,0.0
2023-01-06 11:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 11:40:00-05:00,100000.0,100000.0,0.0
2023-01-06 11:50:00-05:00,100000.0,100000.0,0.0
2023-01-06 12:00:00-05:00,100000.0,100000.0,0.0
2023-01-06 12:10:00-05:00,100000.0,100000.0,0.0
2023-01-06 12:20:00-05:00,100000.0,100000.0,0.0
2023-01-06 12:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 12:40:00-05:00,100000.0,100000.0,0.0
2023-01-06 12:50:00-05:00,100000.0,100000.0,0.0
2023-01-06 13:00:00-05:00,100000.0,100000.0,0.0
2023-01-06 13:10:00-05:00,100000.0,100000.0,0.0
2023-01-06 13:20:00-05:00,100000.0,100000.0,0.0
2023-01-06 13:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 13:40:00-05:00,100000.0,100000.0,0.0
2023-01-06 13:50:00-05:00,100000.0,100000.0,0.0
2023-01-06 14:00:00-05:00,100000.0,100000.0,0.0
2023-01-06 14:10:00-05:00,100000.0,100000.0,0.0
2023-01-06 14:20:00-05:00,100000.0,100000.0,0.0
2023-01-06 14:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 14:40:00-05:00,100000.0,100000.0,0.0
2023-01-06 14:50:00-05:00,100000.0,100000.0,0.0
